#nranks,run,minranksperisland, MIN_para_read_fopen,MAX_para_read_fopen,AVG_para_read_fopen, MIN_seri_read_fopen,MAX_seri_read_fopen,AVG_seri_read_fopen, MIN_para_write_fopen,MAX_para_write_fopen,AVG_para_write_fopen, MIN_seri_write_fopen,MAX_seri_write_fopen,AVG_seri_write_fopen, MIN_para_read_headers,MAX_para_read_headers,AVG_para_read_headers, MIN_seri_read_headers,MAX_seri_read_headers,AVG_seri_read_headers, MIN_distribute_header,MAX_distribute_header,AVG_distribute_header, MIN_para_read_parts,MAX_para_read_parts,AVG_para_read_parts, MIN_seri_read_parts,MAX_seri_read_parts,AVG_seri_read_parts, MIN_distribute_parts,MAX_distribute_parts,AVG_distribute_parts, MIN_para_write_headers,MAX_para_write_headers,AVG_para_write_headers, MIN_seri_write_headers,MAX_seri_write_headers,AVG_seri_write_headers, MIN_gather_header,MAX_gather_header,AVG_gather_header, MIN_para_write_parts,MAX_para_write_parts,AVG_para_write_parts, MIN_seri_write_parts,MAX_seri_write_parts,AVG_seri_write_parts, MIN_gather_parts,MAX_gather_parts,AVG_gather_parts
49,5,  7,0.011,0.033,0.017,0.000,0.000,0.000,0.112,0.117,0.114,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.670,5.375,5.010,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.142,2.782,2.563,0.000,0.000,0.000,0.000,0.000,0.000
49,6,  7,0.012,0.028,0.018,0.000,0.000,0.000,0.108,0.116,0.113,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.583,5.361,4.993,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,5.283,7.195,6.566,0.000,0.000,0.000,0.000,0.000,0.000
49,7,  7,0.011,0.064,0.029,0.000,0.000,0.000,1.364,1.575,1.483,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.083,7.099,6.506,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.746,4.666,4.421,0.000,0.000,0.000,0.000,0.000,0.000
49,8,  7,0.014,0.021,0.017,0.000,0.000,0.000,0.072,0.271,0.184,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.938,5.286,5.122,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.554,3.231,2.855,0.000,0.000,0.000,0.000,0.000,0.000
49,9,  7,0.011,0.024,0.016,0.000,0.000,0.000,0.105,0.112,0.110,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.794,5.368,5.040,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.747,4.584,3.636,0.000,0.000,0.000,0.000,0.000,0.000
49,10,  7,0.014,0.027,0.022,0.000,0.000,0.000,0.313,0.532,0.348,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.288,5.911,5.685,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.520,2.884,2.744,0.000,0.000,0.000,0.000,0.000,0.000
56,1,  8,0.013,0.149,0.039,0.000,0.000,0.000,0.113,0.121,0.118,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.622,5.636,5.121,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.952,5.178,4.766,0.000,0.000,0.000,0.000,0.000,0.000
56,2,  8,0.012,0.303,0.087,0.000,0.000,0.000,0.069,0.664,0.206,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,7.091,7.765,7.466,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.370,3.593,3.478,0.000,0.000,0.000,0.000,0.000,0.000
56,3,  8,0.010,0.029,0.018,0.000,0.000,0.000,0.122,0.126,0.123,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.886,8.265,7.353,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.665,3.045,2.888,0.000,0.000,0.000,0.000,0.000,0.000
56,4,  8,0.012,0.017,0.014,0.000,0.000,0.000,0.113,0.118,0.116,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.777,5.582,5.099,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.328,3.014,2.783,0.000,0.000,0.000,0.000,0.000,0.000
56,5,  8,0.010,0.016,0.014,0.000,0.000,0.000,0.111,0.115,0.113,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,3.919,4.889,4.460,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,5.630,6.568,6.013,0.000,0.000,0.000,0.000,0.000,0.000
56,6,  8,0.013,0.034,0.022,0.000,0.000,0.000,0.929,0.940,0.936,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,6.339,6.919,6.637,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.068,4.426,4.221,0.000,0.000,0.000,0.000,0.000,0.000
56,7,  8,0.016,0.052,0.026,0.000,0.000,0.000,0.080,0.278,0.190,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.255,5.939,5.728,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,5.347,6.164,5.712,0.000,0.000,0.000,0.000,0.000,0.000
56,8,  8,0.010,0.639,0.106,0.000,0.000,0.000,0.112,0.322,0.203,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.475,6.209,5.816,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.313,4.581,4.259,0.000,0.000,0.000,0.000,0.000,0.000
56,9,  8,0.011,0.226,0.048,0.000,0.000,0.000,0.496,0.504,0.500,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,6.816,16.418,11.899,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,7.522,10.521,9.749,0.000,0.000,0.000,0.000,0.000,0.000
56,10,  8,0.013,0.226,0.059,0.000,0.000,0.000,0.722,1.147,0.968,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,18.845,24.398,21.155,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.707,3.111,2.957,0.000,0.000,0.000,0.000,0.000,0.000
63,1,  9,0.013,0.029,0.022,0.000,0.000,0.000,0.113,0.117,0.115,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,12.154,30.472,20.379,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.431,2.991,2.670,0.000,0.000,0.000,0.000,0.000,0.000
63,2,  9,0.011,0.852,0.146,0.000,0.000,0.000,0.321,0.335,0.330,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,32.949,33.663,33.399,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.268,4.385,3.872,0.000,0.000,0.000,0.000,0.000,0.000
63,3,  9,0.012,0.028,0.020,0.000,0.000,0.000,0.806,0.815,0.811,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,16.398,19.577,18.086,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,6.399,10.016,8.370,0.000,0.000,0.000,0.000,0.000,0.000
63,4,  9,0.024,0.351,0.105,0.000,0.000,0.000,0.102,0.944,0.458,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,9.987,17.561,12.332,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.442,6.357,5.349,0.000,0.000,0.000,0.000,0.000,0.000
63,5,  9,0.019,0.083,0.052,0.000,0.000,0.000,0.050,1.082,0.487,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,15.889,33.618,27.336,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.708,3.690,3.161,0.000,0.000,0.000,0.000,0.000,0.000
63,6,  9,0.012,0.029,0.023,0.000,0.000,0.000,0.127,0.360,0.288,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,8.692,15.498,11.645,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.764,3.305,2.576,0.000,0.000,0.000,0.000,0.000,0.000
63,7,  9,0.011,0.351,0.070,0.000,0.000,0.000,0.422,0.429,0.425,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,3.573,14.530,8.884,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.603,3.185,2.835,0.000,0.000,0.000,0.000,0.000,0.000
63,8,  9,0.012,0.033,0.021,0.000,0.000,0.000,0.517,1.121,0.776,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,7.692,10.414,9.012,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.653,3.645,3.112,0.000,0.000,0.000,0.000,0.000,0.000
63,9,  9,0.012,0.755,0.121,0.000,0.000,0.000,0.536,0.541,0.539,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.194,6.917,5.898,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.302,4.271,3.651,0.000,0.000,0.000,0.000,0.000,0.000
63,10,  9,0.012,0.042,0.024,0.000,0.000,0.000,0.548,0.570,0.562,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.427,9.756,7.580,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.662,4.961,4.261,0.000,0.000,0.000,0.000,0.000,0.000
70,1, 10,0.015,0.044,0.025,0.000,0.000,0.000,0.114,0.331,0.239,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.231,5.597,5.407,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,6.225,10.422,8.479,0.000,0.000,0.000,0.000,0.000,0.000
70,2, 10,0.030,0.308,0.094,0.000,0.000,0.000,0.525,0.720,0.636,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,13.400,17.347,15.101,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,6.237,9.699,8.318,0.000,0.000,0.000,0.000,0.000,0.000
70,3, 10,0.015,0.067,0.027,0.000,0.000,0.000,0.066,0.239,0.162,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.638,9.963,7.883,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.891,2.786,2.466,0.000,0.000,0.000,0.000,0.000,0.000
70,4, 10,0.014,0.086,0.043,0.000,0.000,0.000,0.299,1.339,0.894,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,18.676,25.251,21.853,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.037,3.380,2.920,0.000,0.000,0.000,0.000,0.000,0.000
70,5, 10,0.012,0.952,0.253,0.000,0.000,0.000,0.057,0.680,0.376,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,15.083,27.101,21.350,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.840,6.096,5.021,0.000,0.000,0.000,0.000,0.000,0.000
70,6, 10,0.012,0.033,0.019,0.000,0.000,0.000,0.097,0.304,0.186,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,9.694,15.981,13.055,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,6.335,10.380,8.445,0.000,0.000,0.000,0.000,0.000,0.000
70,7, 10,0.012,1.227,0.253,0.000,0.000,0.000,0.075,0.492,0.224,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,12.766,17.085,15.705,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.267,2.851,2.500,0.000,0.000,0.000,0.000,0.000,0.000
70,8, 10,0.014,0.319,0.097,0.000,0.000,0.000,1.137,1.992,1.536,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,11.072,52.153,25.894,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.094,5.193,4.656,0.000,0.000,0.000,0.000,0.000,0.000
70,9, 10,0.014,0.816,0.132,0.000,0.000,0.000,0.963,0.969,0.966,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.518,10.601,7.257,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.877,3.917,3.555,0.000,0.000,0.000,0.000,0.000,0.000
70,10, 10,0.013,0.235,0.053,0.000,0.000,0.000,0.598,0.608,0.603,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.167,12.558,8.928,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.342,2.924,2.617,0.000,0.000,0.000,0.000,0.000,0.000
77,1, 11,0.016,0.044,0.033,0.000,0.000,0.000,0.132,0.138,0.136,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.024,5.784,5.511,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.964,2.575,2.323,0.000,0.000,0.000,0.000,0.000,0.000
77,2, 11,0.017,0.022,0.019,0.000,0.000,0.000,0.105,0.109,0.107,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.187,5.724,5.385,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.076,2.882,2.476,0.000,0.000,0.000,0.000,0.000,0.000
77,3, 11,0.021,0.274,0.080,0.000,0.000,0.000,0.944,1.161,1.065,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,16.049,20.916,18.371,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.412,10.196,7.654,0.000,0.000,0.000,0.000,0.000,0.000
77,4, 11,0.013,0.078,0.029,0.000,0.000,0.000,0.104,0.113,0.110,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,12.669,43.784,20.008,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.952,5.313,4.605,0.000,0.000,0.000,0.000,0.000,0.000
77,5, 11,0.014,0.022,0.018,0.000,0.000,0.000,0.103,0.112,0.110,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.036,4.743,4.478,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.110,5.083,4.216,0.000,0.000,0.000,0.000,0.000,0.000
77,6, 11,0.014,0.084,0.039,0.000,0.000,0.000,0.111,0.117,0.115,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.033,6.197,5.632,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.796,4.383,3.644,0.000,0.000,0.000,0.000,0.000,0.000
77,7, 11,0.011,0.030,0.020,0.000,0.000,0.000,0.130,0.328,0.243,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.505,6.427,6.076,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.501,2.636,2.277,0.000,0.000,0.000,0.000,0.000,0.000
77,8, 11,0.013,0.035,0.024,0.000,0.000,0.000,0.105,0.290,0.183,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.771,5.661,5.155,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.883,2.668,2.358,0.000,0.000,0.000,0.000,0.000,0.000
77,9, 11,0.015,0.230,0.049,0.000,0.000,0.000,0.074,0.458,0.238,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.990,5.762,5.382,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.284,2.974,2.652,0.000,0.000,0.000,0.000,0.000,0.000
77,10, 11,0.011,0.024,0.018,0.000,0.000,0.000,0.287,0.491,0.402,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,6.329,9.307,7.963,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,6.280,10.472,8.834,0.000,0.000,0.000,0.000,0.000,0.000
84,1, 12,0.097,0.899,0.226,0.000,0.000,0.000,0.514,0.720,0.631,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,16.781,20.360,18.239,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.511,7.773,6.621,0.000,0.000,0.000,0.000,0.000,0.000
84,2, 12,0.011,0.805,0.147,0.000,0.000,0.000,0.289,0.695,0.457,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.757,12.757,8.981,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.697,3.601,3.313,0.000,0.000,0.000,0.000,0.000,0.000
84,3, 12,0.012,0.062,0.029,0.000,0.000,0.000,0.735,0.749,0.745,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,28.381,30.296,29.389,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.242,7.340,6.198,0.000,0.000,0.000,0.000,0.000,0.000
84,4, 12,0.011,0.761,0.188,0.000,0.000,0.000,0.328,0.335,0.332,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,18.498,48.229,32.968,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.403,3.262,2.896,0.000,0.000,0.000,0.000,0.000,0.000
84,5, 12,0.012,0.985,0.206,0.000,0.000,0.000,0.066,0.875,0.407,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.939,20.863,12.909,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.891,2.971,2.666,0.000,0.000,0.000,0.000,0.000,0.000
84,6, 12,0.016,0.059,0.025,0.000,0.000,0.000,0.303,0.485,0.380,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.959,8.801,6.630,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.428,8.244,7.121,0.000,0.000,0.000,0.000,0.000,0.000
84,7, 12,0.015,1.002,0.268,0.000,0.000,0.000,0.103,0.426,0.152,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,21.706,23.117,22.716,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.285,3.810,3.285,0.000,0.000,0.000,0.000,0.000,0.000
84,8, 12,0.012,0.471,0.084,0.000,0.000,0.000,0.316,0.509,0.423,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,6.310,10.478,8.865,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.716,2.680,2.282,0.000,0.000,0.000,0.000,0.000,0.000
84,9, 12,0.016,0.525,0.095,0.000,0.000,0.000,0.147,0.155,0.152,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.022,12.329,7.247,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.387,3.128,2.799,0.000,0.000,0.000,0.000,0.000,0.000
84,10, 12,0.016,0.341,0.068,0.000,0.000,0.000,1.820,2.451,2.182,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,16.070,18.091,17.247,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.781,3.068,2.917,0.000,0.000,0.000,0.000,0.000,0.000
91,1, 13,0.011,0.056,0.037,0.000,0.000,0.000,0.276,0.488,0.365,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,15.714,24.709,22.856,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.995,4.141,3.316,0.000,0.000,0.000,0.000,0.000,0.000
91,2, 13,0.012,0.051,0.030,0.000,0.000,0.000,0.118,0.124,0.122,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,7.552,23.849,14.516,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.837,4.858,4.011,0.000,0.000,0.000,0.000,0.000,0.000
91,3, 13,0.014,0.030,0.020,0.000,0.000,0.000,0.590,0.791,0.678,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,8.107,17.624,12.904,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.831,2.521,2.229,0.000,0.000,0.000,0.000,0.000,0.000
91,4, 13,0.013,0.021,0.016,0.000,0.000,0.000,0.144,0.159,0.151,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.423,7.500,6.626,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.215,2.765,2.438,0.000,0.000,0.000,0.000,0.000,0.000
91,5, 13,0.016,0.041,0.022,0.000,0.000,0.000,0.106,0.327,0.199,0.000,0.000,0.000,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.522,4.913,4.738,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.582,2.546,2.211,0.000,0.000,0.000,0.000,0.000,0.000
91,6, 13,0.013,0.034,0.019,0.000,0.000,0.000,0.141,0.151,0.147,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.561,5.293,4.939,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.089,2.598,2.294,0.000,0.000,0.000,0.000,0.000,0.000
91,7, 13,0.014,0.027,0.017,0.000,0.000,0.000,0.122,0.335,0.273,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.391,6.146,5.317,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.982,2.640,2.338,0.000,0.000,0.000,0.000,0.000,0.000
91,8, 13,0.018,0.029,0.023,0.000,0.000,0.000,0.495,0.918,0.706,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,14.910,16.184,15.672,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.008,2.698,2.421,0.000,0.000,0.000,0.000,0.000,0.000
91,9, 13,0.020,0.342,0.161,0.000,0.000,0.000,1.211,1.434,1.398,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,13.973,24.334,19.520,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.885,2.557,2.278,0.000,0.000,0.000,0.000,0.000,0.000
91,10, 13,0.017,0.530,0.099,0.000,0.000,0.000,0.045,0.251,0.161,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,13.689,26.858,20.900,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.045,4.005,3.193,0.000,0.000,0.000,0.000,0.000,0.000
98,1, 14,0.015,0.240,0.051,0.000,0.000,0.000,1.031,1.036,1.033,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,9.287,14.892,12.652,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.874,4.226,3.229,0.000,0.000,0.000,0.000,0.000,0.000
